feature 1,feature 2,feature 3,class label
6.1255433559417725, 4.7585841706671026, 4.9285328187849817, 2
7.0462278313934803, 6.5212940350676227, 7.2953941944481819, 3
6.3435909748077393, 5.7727939456905544, 4.817431691551219, 2
9.6779794692993164, 9.6374279322638881, 9.7767640222896848, 1
4.7422505021095276, 4.1567870090764876, 4.9935856162186338, 2
3.4445509910583492, 4.4824166429622636, 4.0239131078046082, 2
4.8190921247005463, 6.0120227732073257, 5.5599155751975022, 2
6.9523910507559776, 5.114037250675187, 5.8342838083503787, 3
7.208855465054512, 8.1533763776408428, 6.3523377077127732, 3
10.743818819522858, 9.8176141840892974, 8.7524119114780028, 1
5.6800776720046997, 2.847246024467927, 4.3537277096321505, 2
8.9557561874389648, 10.720049796244346, 9.8107269740080358, 1
8.5353525876998901, 8.4405953418751718, 7.1952187400429963, 3
7.2442888915538788, 6.7044534527421007, 6.0142688715283281, 3
4.4828619956970215, 4.1286348648501967, 5.4172542899754603, 2
2.5138134956359863, 2.5446630716323853, 3.612478613853455, 4
3.3257309198379517, 2.5478235483169556, 2.0418461933732033, 4
5.1954727023839951, 5.9772890819151883, 5.2828837116816549, 2
6.7089447677135468, NaN, 7.1060216492678432, 3
7.1437221467494965, 6.6594549738108668, 5.8360457026176089, 3
6.9773012045770884, 6.6675062733988977, 7.4480621813619168, 3
9.9176187217235565, 9.4453068344909088, 10.331944058946899, 1
7.9156479835510254, 5.8714256992785492, 6.6153089044615729, 3
5.2759026885032654, 5.2027323003516628, 4.3812847500091134, 2
11.737730979919434, 10.110820799115977, 10.270667182915288, 1
1.0949155688285825, 2.1169882118701935, 3.0938024520874023, 4
6.462375819683075, 7.6967988298512164, 6.4141324024813606, 3
6.6059873104095459, 6.9796618717778767, 7.1868390584079531, 3
6.9387696087360382, 7.4699705110822192, 7.7477338805951437, 3
6.7113272845745087, 6.0393389605833274, 6.7643841486976113, 3
8.9683036804199219, 10.192098073101405, 9.6465343380029811, 1
10.493560433387756, 9.8235343131936617, 9.5772606636988868, 1
6.6047932803630829, 5.4562431553396475, 7.2434143202002401, 3
8.9402937889099121, 6.8841566978997664, 5.7183564379686436, 3
6.1469043493270874, 6.9786856304485836, 8.7752719788833335, 3
5.1803440451622009, 3.7922385153900695, 5.4850520437025496, 2
9.8425305336713791, 9.0680074222824096, 9.6204537454604218, 1
9.1742786765098572, 9.3939008729719564, 8.2571960180332606, 1
6.819308876991272, 6.120771956216652, 5.004182347789798, 3
7.3629679679870605, 5.1592268715741598, 6.2897169788633143, 2
6.2038626074790955, 6.7433579933814398, 6.741949866024977, 3
5.8122820854187012, 6.6474329528428857, 7.7644595879553009, 3
2.1738616526126862, 1.534188449382782, 1.6454881429672241, 4
5.4126717448234558, 5.5462319511993297, 4.0997823025800129, 2
4.1335715055465698, 5.1567870148539328, 5.5840485453000461, 2
5.0982123836874962, 6.045006028193848, 5.2482516059757645, 2
5.6151416897773743, 2.9306388579446523, 4.1685119597362235, 2
6.6014944314956665, 5.4117176618089529, 6.1898171494852656, 2
NaN, 4.2475351285698002, 4.7987451921173196, 2
6.1707401871681213, 6.8445860961989142, 8.0014588592449414, 3
7.6956948637962341, 7.5899683191043978, 7.5686497497176077, 3
6.1761984825134277, 8.0596274927860794, 9.3103499123483822, 3
5.5833469033241272, 5.0213796281214664, 5.1230180330335759, 2
9.9361765012145042, NaN, 10.01282561819705, 1
4.0523460507392883, 4.0856088426723254, 4.3135299910350078, 2
3.5935835838317871, 5.6417920513008006, 3.4231910203337108, 2
6.5141256153583527, 7.2849404870299361, 6.4038394814019899, 3
7.1757122725248337, 7.1950755428594748, 7.1717745449215862, 3
9.619752824306488, 9.5322413319596482, 8.3199999601815975, 1
5.134709820151329, 6.4180545918327025, 5.1394480889371534, 2
5.1648332923650742, 3.3732578300841958, 2.451040792530303, 2
10.900398850440979, 10.655917183214823, 11.117057579053302, 1
6.1178004145622253, 6.3755997973823337, 8.1553823227469451, 3
9.322117030620575, 10.554959035778204, 11.174237692044292, 1
8.5686473846435547, 9.751479402747, 10.604304046802163, 1
8.8424926996231079, 9.6594666245267806, 7.8688124791608107, 1
9.2673637270927429, 11.606068691679518, 11.228969653587749, 1
4.8641908764839172, 4.7458611503078183, 4.5874290921525658, 2
7.7883216738700867, 8.0989477399990566, 6.4571327186725602, 3
10.193380489945412, 9.7677583698913217, 8.6631392021617923, 1
7.3086194097995758, 6.6479485919103851, 7.2099924689144856, 3
4.6692453026771545, 6.9085832657182005, 5.5931368610118239, 2
5.9416025280952454, 5.6840997402548732, 4.8439026289582214, 2
10.230393707752228, 9.9173885114854983, 11.024008987061951, 1
5.5352630019187927, 5.1719115621523626, 6.4925381979260148, 2
7.3416489064693451, 6.9982396539745837, 6.7058082795793235, 3
11.451134204864502, 11.162722072942961, 10.006991916676997, 1
4.9022371247410774, 4.0834763168047612, 5.5280221764981246, 2
6.702432781457901, 6.1890590870359103, 5.25168384387531, 3
6.9944254872389138, 6.2287401961746589, 7.3275938835269763, 3
8.9191892147064209, 11.48201595875258, 11.814070957336636, 1
4.8968418538570404, 5.6772160774483718, 5.5370783341157592, 2
12.364948987960815, 9.4896235344559514, 8.9821238087379918, 1
6.0729554891586304, 6.3043869507217636, 2.6621819053976923, 2
4.9246819093823433, 6.3520450385160725, 5.7282606389818778, 2
5.5681531429290771, 5.222114360834488, 5.181737152176499, 2
7.4751709699630737, 7.4041318498559621, 8.0023450412177244, 3
6.3153495192527771, NaN, 6.0306108107046068, 3
4.7047710120677948, 5.0607844278477119, 4.1683577184718494, 2
7.0862958952784538, 7.3169709039259923, 6.8571598676521228, 3
6.4939568638801575, 6.1965062085528952, 5.1681353482638857, 3
3.332231760025024, 4.0409189114174771, 5.7938321933193837, 2
3.8208349943161011, 6.3962024257952086, 4.443734526724036, 2
11.094207048416138, 9.3177136362690636, 9.386692193661986, 1
6.7113796174526215, 6.7665288162413262, 7.4649655009286757, 3
7.232974112033844, 6.4255514441038413, 7.0165505447968304, 3
4.8466546237468719, 6.0895628061061338, 5.6771139875233434, 2
NaN, 5.8889522826072902, 7.4475490000356475, 3
6.5800447762012482, 7.2071647581356837, 6.6084862154493669, 3
7.7000308632850647, 5.7287662581888075, 5.8491103298016842, 3
1.3761806488037109, 2.6183696389198303, 2.4960325062274933, 4
6.8710185140371323, 6.5662616553904858, 5.6636024908839424, 3
9.5176727771759033, 10.193374767931507, 10.407251084048621, 1
8.2112745046615601, 4.4152225183123015, 5.8847386880623374, 3
7.1466887891292572, 6.8848614300726183, 6.0998719674365969, 3
6.7320150136947632, 2.7981087974246446, 4.5117236035687167, 2
7.6984377503395081, 7.4434126832233112, 6.0857597686675513, 3
11.144584178924561, 9.8962204633354531, 8.2598780217189667, 1
6.7150364220142365, 6.4442406884593026, 6.1602236221779014, 3
2.2516328692436218, 2.8731868863105774, 1.9771817065775394, 4
3.4865089654922481, 7.2754179407876816, 4.2583682948179664, 2
3.8965522050857544, 5.5052913736198841, 5.3021652215337634, 2
5.0724833533167839, 4.6530620789751715, 4.1230127648979567, 2
6.2978171110153198, 7.2990632494854948, 5.9200989272514937, 3
4.8672694563865662, 6.0364261472844163, 4.6100155863001042, 2
4.9649801813066006, 4.1775141923095847, 4.2382175770272381, 2
7.4329304993152618, 6.7299831488206996, 5.9505187704502394, 3
3.9068729877471924, 5.5668510508477906, 3.5561734181728122, 2
6.5554938912391663, 8.6080730171375031, 7.7375551331005674, 3
3.708518385887146, 3.22019198352629, 4.8816660140934882, 2
4.0274463891983032, 5.0707072466280732, 6.1686035231566452, 2
11.254234790802002, 11.641599950326713, 9.0954569564524981, 1
7.9977961182594299, 6.2835992031270242, 5.7605261474433922, 3
7.0259755216538906, 7.5294655287950301, 7.2875265168567838, 3
6.4021522998809814, 3.7950600623071291, 3.6827533411300299, 2
7.5958557724952698, 7.7654602651604012, 7.449318131566784, 3
9.6930550038814545, 10.062770076261346, 9.9661861594442644, 1
10.504197776317596, 10.274347366059128, 10.87992890635525, 1
3.6412575244903564, 5.2010750776989285, 5.968917946652871, 2
7.1571483016014099, 7.5303433793844725, 8.4989334536538053, 3
5.1092839986085892, 5.338293857176037, 3.9408105536227627, 2
5.3664851486682892, 5.757700172469189, 3.4830625307169791, 2
7.5221261978149414, 6.166626844738798, 6.18172492073833, 3
5.4526912868022919, 3.984270674013195, 5.5858002990110291, 2
4.1795050501823425, 5.4024728983386385, 5.0181967186089667, 2
4.7059248089790344, 5.7939648254430161, 6.2432872116621452, 2
6.0692886114120483, 3.7156132042781, 5.2136385804035932, 2
9.1962041258811951, 9.8309519305836677, 9.5126118975021736, 1
3.5865069627761841, 5.6283211754189928, 5.6946299858765892, 2
6.2515296936035156, 5.0857251541925725, 6.04098296543419, 2
11.247825503349304, 9.6289676129539021, 9.8123324469366118, 1
5.5902496576309204, 4.6008700307382355, 6.5611040853471421, 2
5.0498783588409424, 7.7538353633011976, 6.9250656045452805, 3
4.7363019287586212, 6.6391080878832032, 5.1222410251136745, 2
10.030027620494366, 9.5124901972082458, 9.4449737379840943, 1
5.2718164920806885, 5.3962041215143213, 4.5291543918494392, 2
10.339588403701782, 10.224681443750789, 9.9919948669242533, 1
4.1405704617500305, 6.746123336221177, 4.8724829209783556, 2
7.7608638405799866, 6.5443187341398072, 6.3706998220323969, 3
5.318695604801178, 4.8212600061489637, 5.1780541239153939, 2
7.9772151112556458, 7.8685941901413203, 7.2858782764103323, 3
6.4892517924308777, 7.196032690758865, 5.4111682237834176, 3
6.1165393590927124, 5.9898501829931217, 7.2699064754236451, 3
5.2144615650177002, 4.3743622345243862, 5.9173339984920146, 2
8.8256379365921021, 4.5749564477917959, 6.4591122437880406, 3
5.195483535528183, 5.6943193478621348, 6.7020049966271191, 2
6.5915933847427368, 5.1688715960930471, 6.0935298812189878, 2
5.3309072554111481, 4.4640188305388948, 6.377634626471516, 2
7.7646485567092896, 6.2352408816411167, 4.9729791068255373, 3
5.7346489429473877, 6.559891234006674, 4.4691654981125755, 2
10.707430243492126, 10.469527822751239, 9.3552371282118845, 1
7.4366117417812347, 7.0889489400218739, 7.0920115088794926, 3
7.1248832121491432, 7.4169499550463609, 8.1583600808407617, 3
NaN, 9.4499704431976745, 10.207371287821273, 1
4.1806446313858032, 4.6786160726857622, 5.5233690320719271, 2
6.3581526279449463, 4.069004525394349, 4.4186050579953848, 2
4.6123544573783875, 5.9637530449288656, 4.7713882907115002, 2
5.6122511625289917, 6.0990109019593017, 4.4348246834371308, 2
8.5088670253753662, 9.851682451932021, 10.173996965244443, 1
5.9006036520004272, 3.3102329019884795, 5.0252127944694474, 2
0.68237602710723855, 2.2446179836988449, 2.3274679780006409, 4
7.6395139694213867, 7.7789057546643559, 6.2853224061140054, 3
3.7911490201950073, NaN, 5.9275343264456586, 2
11.071425676345825, 9.7956803636161016, 9.3361399656244934, 1
6.7021927237510681, 7.1736417518448263, 5.3277154261997408, 3
9.7938163876533508, 10.367958286925063, 10.267263386013228, 1
4.3415851593017578, 6.3017129847163362, 5.4457399511183331, 2
6.5593017339706421, 5.4798162840484235, 4.4674267494179016, 2
NaN, 9.9412933604816125, 9.9110529520297224, 1
7.4226554036140442, 8.5954234833204186, 7.9396098632811576, 3
4.3487523794174194, NaN, 4.3281079313120818, 2
3.1542648077011104, 5.2219324248302552, 4.9590247570840873, 2
10.172722145915031, 10.350980586448516, 9.6478761551025229, 1
3.836381196975708, 4.7898385027025911, 5.8534645580247959, 2
10.486162781715393, 10.121551867899166, 11.025475137439622, 1
6.531980961561203, 7.9718648262970149, 6.7653684043878792, 3
4.4856901168823242, 6.8771100997437831, 6.6417661198709927, 2
5.571662962436676, 4.0482755966005826, 4.9369993085004555, 2
5.8505594730377197, 8.2854233400283537, 8.3971300816827465, 3
6.8087636381387711, 6.4619326599827671, 6.3416103907082899, 3
7.6278048753738403, 6.0669792552449611, 6.7508980956531657, 3
1.8591633141040802, 3.5475162267684941, 3.1846085786819458, 4
7.493824303150177, 4.9828078536412104, 5.0340851279875896, 3
5.1175352334976196, 7.5984063089854317, 8.4427925404065824, 3
4.7100409865379333, 7.3125503997348105, 5.2701087695409274, 2
2.696183979511261, 2.5533491373062134, 2.5049222111701965, 4
5.8037964105606079, 6.3889596786352794, 5.569933870243208, 2
7.4126616716384888, 7.9185447313877013, 7.5154628431601873, 3
10.650481760501862, 9.9733938218950797, 9.7989501862516981, 1
0.046806097030639204, 1.0459892749786375, 1.3152636885643005, 4
3.4626684188842769, 4.5534661690629594, 3.5459415361652997, 2
9.8243484795093536, 10.414957794660953, 8.91157951854027, 1
11.885882377624512, 9.8269539646373438, 11.96230393749679, 1
7.5865082144737244, 7.2281938277383038, 7.3757650278788738, 3
9.860481858253479, 9.8499817038922419, 9.4242075076262601, 1
4.8347669988870621, 4.8190035630300496, 4.247843502531973, 2
7.375774085521698, 6.3668023676724017, 7.783134530634797, 3
3.1002657413482662, 4.7528075279310382, 5.8426889495022838, 2
10.062028497457504, 9.7325204460610824, 11.311030559522775, 1
10.596173763275146, 9.1903321642718154, 9.5007223352617967, 1
4.4865186810493469, 4.6797018562935166, 5.4743719397505206, 2
10.890487551689148, 9.8256856638430747, 8.8318665281145385, 1
9.7866399735212326, 10.258217823109158, 9.7206466628591777, 1
3.8273582458496094, 5.1262312655941606, 4.4974619524336248, 2
6.9151838570833206, 7.0536511470097665, 5.534083486919708, 3
2.5939941406249996, 5.2486886912813935, 4.3057567265046863, 2
4.3709969520568848, 3.662058814499813, 5.0573563146948173, 2
4.7515905201435089, 4.8712188123896638, 4.2930660536199889, 2
10.778686940670013, 9.8773628358989747, 9.5313344458987181, 1
5.1035727560520172, 5.7334140767998605, 6.6487770722455952, 2
10.052838779985905, 9.7047880340388204, 8.4558173942969237, 1
7.6646759510040283, 8.1459367223788526, 7.2394766918739482, 3
6.3217172026634216, 6.5110426749999117, 7.6083295732406411, 3
7.65360027551651, 6.9406684070795794, 6.4916721514366271, 3
NaN, 9.5871886267413764, 10.931736145893224, 1
6.1855050325393677, 3.5217203701684001, 4.2279575648027379, 2
7.4898242056369781, 7.1777945389417308, 6.7327747666205973, 3
6.0810725688934326, 6.4346936284759568, 4.9474988500017965, 2
4.9333745613694191, 5.0813907526752047, 6.8410237782543106, 2
7.0752785205841064, 5.9328934581378547, 5.2441602920926211, 3
5.1297194212675095, 5.8439653202063875, 4.1387945147077119, 2
6.3981190919876099, 6.7039487911553817, 4.9153220643307627, 3
5.9546257257461548, 7.408994674823643, 7.8941122742957823, 3
4.6038928627967834, 7.6847119175858447, 4.7458764496797849, 2
6.2332525253295898, 5.2688278639407953, 4.9259642907479684, 2
5.5017607808113098, 7.731379328481939, 5.1995963521003548, 2
1.2261062860488889, 2.3386480212211609, 4.7851295471191406, 4
5.1687949895858765, 5.7903787285006949, 3.599366418504828, 2
9.4969027042388916, 11.18384880099269, 10.687075066763658, 1
5.6233869791030884, 3.3957685540705018, 5.019359474975829, 2
9.8354197144508362, 9.518389481751937, 8.9549120895718524, 1
6.0150649547576904, 5.9672479407529746, 4.8371654549943557, 2
4.0720233917236328, 5.8149567801570949, 3.9684759971179071, 2
5.8079682588577271, 6.3540931858295071, 7.7784261450801759, 3
3.3266527652740474, 5.2183097868641211, 4.7820113604327776, 2
6.8408044576644897, 7.9061618094729162, 8.3667702951165612, 3
5.8165746331214905, 4.7040356329150681, 6.9028749550857178, 2
4.1139153242111206, 4.7806497537140364, 7.0460552724917509, 2
8.3508050441741943, 9.5771773736187029, 7.7198041431129418, 1
4.509806364774704, 4.9794413466583567, 4.0967405510245296, 2
NaN, 8.2263223585105703, 8.0984413162103408, 3
4.444003701210022, 5.5585046385055135, 6.1125999437064769, 2
8.6842598915100098, 8.2059387595807536, 9.7661679904905476, 1
6.948622677475214, 7.3324140967073514, 8.1903100191090648, 3
7.6779140830039978, 5.9925156806719828, 6.4800285788837, 3
8.6445870399475098, 8.4393355816619859, 7.5223882278782375, 3
1.4977216124534607, 2.1279590278863907, 1.9822152853012085, 4
3.8161389827728271, 5.9032383474463828, 4.2520062395258762, 2
5.0445302426815033, 4.1929029327194067, 4.142739543765277, 2
9.5649444460868835, 9.5386677873624102, 10.103097283946536, 1
10.232189059257507, 12.263889737781636, 9.9666559789297011, 1
4.728244423866272, 5.6109515323130292, 4.955581392090755, 2
6.7060470283031464, 7.7640684714213517, 6.2418847077218222, 3
7.7924929261207581, 7.3630848866392515, 8.6267167692985396, 3
4.2526453137397766, 4.1066279685946636, 5.2785447259327096, 2
6.7653540372848511, 4.569679132426387, 6.5959175052420598, 2
6.0244201421737671, 3.5659402628575032, 4.0405262047447206, 2
4.6374073922634125, 4.9302275276943917, 6.1085436034168472, 2
7.3083029985427856, 6.1914347258811864, 7.4221789932022126, 3
5.6543236970901489, 8.912358673519007, 7.2290258365968194, 3
7.8445501327514648, 8.5940505390800013, 7.7943873752279487, 3
6.3286939263343811, 6.6672255488884042, 7.0978389933703374, 3
2.479346364736557, 1.5183897018432617, 3.9835273027420048, 4
-0.21886682510376021, 1.1312518715858457, 1.6839297711849213, 4
6.9262912273406982, 5.3725134570461321, 5.6893375592267788, 2
4.3590278625488281, 5.5153836164855035, 5.8097811131869657, 2
4.2827927470207214, 4.5075196430881972, 5.2457224521789865, 2
4.3421733379364014, 5.5168219942216323, 5.2806409446441069, 2
5.5813333988189697, 5.1299602117697249, 5.0128815168655194, 2
12.791419267654419, 11.226573432796393, 10.075779303413425, 1
5.3218356668949127, 5.1081978907787811, 4.9687632474658558, 2
4.583051860332489, 7.0413701554992745, 6.3062171515547405, 2
9.3679863810539246, 11.662649546881068, 9.8173127046856106, 1
7.3318583071231842, 7.1751341999033063, 9.4545894042305427, 3
5.7205377817153931, 4.3734410991699342, 4.7347742105603983, 2
10.948903858661652, 9.747787462931548, 10.409927730004677, 1
9.5352114140987396, 10.701088100537769, 10.522290643652152, 1
7.886737048625946, 7.7985540893362648, 8.3748293472777782, 3
6.0709525346755981, 2.8358058742774603, 4.7838822863170689, 2
6.6237557232379913, 6.1935998896624236, 8.838948489328132, 3
6.2507781982421875, 3.7471194203307658, 4.8169561309391176, 2
8.1457947492599487, 8.8059699183133038, 8.2261734858326836, 3
9.3805400133132935, 8.937826020221701, 9.2403984407577138, 1
5.7645292282104492, 6.8373715128534123, 6.3681571670531696, 3
4.9114600569009781, 4.9229011736407973, 4.9119966142923195, 2
7.7777075171470642, 7.8810560472792499, 7.6388450118051532, 3
7.825971782207489, 8.674713742044494, 7.6251686291000613, 3
6.726483553647995, 5.3428583289387008, 6.3781791448372536, 3
4.4409319162368774, 3.1634182278058827, 2.892306260702914, 2
NaN, 5.4360062565560758, 6.3596912610316449, 2
5.1219240799546242, 5.1215310314454516, 3.9908053612306231, 2
5.4276922345161438, 3.6598538777211784, 4.3108722718579155, 2
4.0703507661819458, 4.2796770306401575, 6.1481693778365463, 2
7.3708328306674957, 6.2929408877086193, 7.8429158865519542, 3
11.025946617126465, 10.925282615044447, 10.875992625730492, 1
7.8903733491897583, 4.9746909288553356, 5.9176860859117655, 3
5.0699444189667702, 3.4541498256125829, 5.0105179087673557, 2
1.2854677438735962, 2.3182962536811829, 0.99742674827575661, 4
4.7339682579040527, 4.020851972358443, 5.8180627374695844, 2
6.989420622587204, 6.9291154611273047, 6.6606932507455605, 3
6.2402476072311401, 6.1524253475427448, 6.2091436951396268, 3
5.4374791979789734, 3.3399046290699914, 4.859901979052065, 2
3.1878969669342037, 5.4401483088900697, 4.76396923901373, 2
4.9729701075702906, NaN, 6.499807943433078, 2
8.1931471824645996, 10.106673405655071, 9.6640200751171097, 1
1.8960867524147034, 3.8066766262054448, 1.55684694647789, 4
9.7919006049633026, 9.8321938950951839, 8.7603614842918791, 1
